1980	United States	1436
1980	China	1161.75282
1980	Former U.S.S.R.	1071.08478
1980	Poland	353.98603
1980	Germany, West	275.24667
1980	United Kingdom	273.94156
1980	Germany, East	232.53117
1980	India	192.65199
1980	South Africa	190.56392
1980	Japan	189.96857
1980	Former Czechoslovakia	139.19161
1980	France	119.38731
1980	Korea, North	103.74124
1980	Australia	97.50393
1980	Canada	88.77636
1980	Former Yugoslavia	54.96048
1980	Korea, South	53.21195
1980	Spain	49.84186
1980	Romania	45.88765
1980	Italy	40.94968
1980	Belgium	39.89736
1980	Bulgaria	35.08139
1980	Hungary	30.27322
1980	Denmark	23.62067
1980	Turkey	23.5635
1980	Brazil	19.88304
1980	Netherlands	16.65008
1980	Finland	14.59819
1980	Greece	14.1891
1980	Taiwan	13.49089
1980	Austria	12.69698
1980	Vietnam	9.98266
1980	Colombia	9.42833
1980	Mexico	9.28573
1980	Luxembourg	7.71896
1980	Zimbabwe	7.12569
1980	Sweden	6.22345
1980	Mongolia	5.39276
1980	New Zealand	5.33346
1980	Chile	4.43439
1980	Pakistan	4.20429
1980	Norway	3.83407
1980	Morocco	3.64275
1980	Argentina	3.19816
1980	Ireland	2.63382
1980	Iran	2.44812
1980	Egypt	2.03534
1980	Switzerland	1.9071
1980	Philippines	1.66416
1980	Algeria	1.625
1980	Albania	1.61981
1980	Thailand	1.6153
1980	Portugal	1.61193
1980	Indonesia	1.45923
1980	Zambia	1.41711
1980	Venezuela	0.8806
1980	Botswana	0.83053
1980	Mozambique	0.73377
1980	Congo (Kinshasa)	0.68583
1980	Peru	0.6245
1980	Bangladesh	0.60745
1980	Nigeria	0.44924
1980	Swaziland	0.43791
1980	Cuba	0.41871
1980	Afghanistan	0.2664
1980	Tunisia	0.26027
1980	New Caledonia	0.25093
1980	Malaysia	0.20645
1980	Nepal	0.19732
1980	Malawi	0.15874
1980	Burma (Myanmar)	0.15225
1980	Iceland	0.08047
1980	Hong Kong	0.07115
1980	Guatemala	0.05659
1980	Niger	0.05128
1980	Kenya	0.04772
1980	Fiji	0.04391
1980	Madagascar	0.02442
1980	Lebanon	0.01807
1980	Israel	0.01573
1980	Mauritania	0.01465
1980	Singapore	0.01364
1980	Syria	0.01176
1980	Uruguay	0.01163
1980	Macau	0.00997
1980	Sri Lanka	0.00618
1980	Tanzania	0.00557
1980	Greenland	0.00499
1980	Brunei	0.00499
1980	Panama	0.00488
1980	Ghana	0.00424
1980	El Salvador	0.00309
1980	Jamaica	0.00309
1980	Iraq	0.00309
1980	Bhutan	0.00273
1980	Costa Rica	0.00267
1980	Suriname	0.00263
1980	Bolivia	0.00249
1980	Malta	0.00244
1980	Libya	0.00244
1980	Mauritius	0.00244
1980	Laos	0.00021
1981	United States	1485
1981	China	1165.4692
1981	Former U.S.S.R.	1075.22125
1981	Poland	318.24541
1981	Germany, West	279.19881
1981	United Kingdom	271.59753
1981	Germany, East	235.6476
1981	India	225.35985
1981	South Africa	208.64027
1981	Japan	205.9494
1981	Former Czechoslovakia	138.59664
1981	Korea, North	107.2673
1981	France	107.15225
1981	Australia	103.3009
1981	Canada	91.48559
1981	Spain	66.93065
1981	Former Yugoslavia	65.80907
1981	Korea, South	59.80742
1981	Romania	51.83576
1981	Belgium	49.96141
1981	Italy	45.22023
1981	Bulgaria	35.48608
1981	Hungary	30.171
1981	Denmark	25.74389
1981	Turkey	23.12938
1981	Netherlands	21.84561
1981	Brazil	19.31141
1981	Greece	16.27668
1981	Finland	16.02665
1981	Austria	13.09492
1981	Taiwan	12.21432
1981	Colombia	9.80731
1981	Mexico	9.69511
1981	Vietnam	9.25105
1981	Zimbabwe	6.65685
1981	Luxembourg	6.22556
1981	New Zealand	5.3784
1981	Sweden	5.15425
1981	Mongolia	4.64047
1981	Chile	4.20827
1981	Pakistan	4.07317
1981	Morocco	3.8129
1981	Norway	3.52028
1981	Egypt	3.23592
1981	Ireland	3.21259
1981	Argentina	2.81251
1981	Switzerland	2.58635
1981	Iran	1.92906
1981	Algeria	1.89298
1981	Albania	1.88982
1981	Thailand	1.82889
1981	Indonesia	1.78469
1981	Philippines	1.77344
1981	Portugal	1.37305
1981	Zambia	1.2077
1981	Israel	0.91871
1981	Botswana	0.85067
1981	Mozambique	0.75074
1981	Venezuela	0.7427
1981	Congo (Kinshasa)	0.70615
1981	Bangladesh	0.63588
1981	Peru	0.61191
1981	Malaysia	0.44592
1981	Cuba	0.42501
1981	Swaziland	0.40794
1981	Nigeria	0.30025
1981	Tunisia	0.2993
1981	Afghanistan	0.27983
1981	Kenya	0.23628
1981	Burma (Myanmar)	0.19742
1981	Hong Kong	0.17797
1981	New Caledonia	0.17147
1981	Iceland	0.13206
1981	Malawi	0.11722
1981	Nepal	0.1028
1981	Niger	0.07693
1981	Bahamas, The	0.06359
1981	Guatemala	0.05402
1981	Fiji	0.03764
1981	Madagascar	0.02931
1981	Syria	0.02422
1981	Singapore	0.02352
1981	Lebanon	0.01807
1981	Mauritania	0.01465
1981	Uruguay	0.01163
1981	Panama	0.00733
1981	Mauritius	0.00618
1981	Sri Lanka	0.00618
1981	Greenland	0.00499
1981	Tanzania	0.00497
1981	Ghana	0.00424
1981	El Salvador	0.00309
1981	Honduras	0.00309
1981	Jamaica	0.00309
1981	Iraq	0.00309
1981	Bhutan	0.00281
1981	Costa Rica	0.00267
1981	Suriname	0.00263
1981	Bolivia	0.00249
1981	Cameroon	0.00249
1981	Macau	0.00249
1981	Malta	0.00244
1981	Libya	0.00244
1981	Laos	0.00023
1982	United States	1433
1982	China	1243.52391
1982	Former U.S.S.R.	1111.72977
1982	Poland	326.2262
1982	Germany, West	274.59958
1982	United Kingdom	251.93513
1982	Germany, East	236.4063
1982	India	234.88507
1982	South Africa	223.30493
1982	Japan	201.05065
1982	Former Czechoslovakia	140.23196
1982	Korea, North	112.96356
1982	France	108.26682
1982	Australia	99.07864
1982	Canada	97.69265
1982	Spain	73.07886
1982	Former Yugoslavia	68.95024
1982	Korea, South	61.33245
1982	Romania	50.36002
1982	Belgium	49.51218
1982	Italy	48.32676
1982	Bulgaria	37.54873
1982	Hungary	30.66437
1982	Turkey	26.58084
1982	Denmark	22.76988
1982	Brazil	21.03297
1982	Netherlands	18.87148
1982	Greece	16.80431
1982	Taiwan	14.03172
1982	Finland	13.89658
1982	Austria	12.30746
1982	Mexico	10.9431
1982	Vietnam	10.35128
1982	Colombia	10.12922
1982	Zimbabwe	6.51385
1982	Luxembourg	5.71035
1982	Sweden	5.65887
1982	Mongolia	5.52642
1982	New Zealand	5.21407
1982	Pakistan	5.11321
1982	Morocco	4.13096
1982	Egypt	3.64331
1982	Norway	3.46681
1982	Hong Kong	3.2963
1982	Ireland	3.26291
1982	Iran	3.03259
1982	Chile	2.84236
1982	Argentina	2.59669
1982	Thailand	2.59618
1982	Israel	2.51414
1982	Philippines	2.06347
1982	Albania	2.04498
1982	Algeria	1.95652
1982	Switzerland	1.56027
1982	Indonesia	1.44881
1982	Zambia	1.43915
1982	Portugal	1.10512
1982	Botswana	0.92679
1982	Bangladesh	0.77288
1982	Peru	0.673
1982	Congo (Kinshasa)	0.67094
1982	Mozambique	0.61892
1982	Cuba	0.50903
1982	Venezuela	0.4454
1982	Swaziland	0.40794
1982	Malaysia	0.33439
1982	Afghanistan	0.3246
1982	Burma (Myanmar)	0.26511
1982	Tunisia	0.21058
1982	Nigeria	0.15375
1982	Malawi	0.14897
1982	Iceland	0.13623
1982	New Caledonia	0.13592
1982	Niger	0.11539
1982	Nepal	0.10752
1982	Haiti	0.09873
1982	Kenya	0.0871
1982	Sri Lanka	0.07688
1982	Malta	0.05862
1982	Fiji	0.04809
1982	Bahamas, The	0.03509
1982	Madagascar	0.02931
1982	Syria	0.02791
1982	Mauritania	0.01709
1982	Guatemala	0.01029
1982	Lebanon	0.0088
1982	Panama	0.00733
1982	Singapore	0.00722
1982	Uruguay	0.00611
1982	Tanzania	0.00497
1982	Ghana	0.00424
1982	El Salvador	0.00309
1982	Iraq	0.00309
1982	Bhutan	0.00282
1982	Costa Rica	0.00267
1982	Suriname	0.00263
1982	Greenland	0.00249
1982	Bolivia	0.00249
1982	Cameroon	0.00249
1982	Macau	0.00249
1982	Libya	0.00244
1982	Mauritius	0.00244
1982	Laos	0.00046
1983	United States	1488
1983	China	1314.95963
1983	Former U.S.S.R.	1107.79651
1983	Poland	326.04683
1983	Germany, West	279.80463
1983	United Kingdom	256.39814
1983	India	246.96224
1983	Germany, East	236.7201
1983	South Africa	228.83333
1983	Japan	192.21418
1983	Former Czechoslovakia	143.19264
1983	Korea, North	117.7126
1983	Australia	110.24519
1983	Canada	103.56037
1983	France	98.69998
1983	Former Yugoslavia	77.04773
1983	Spain	76.57686
1983	Korea, South	67.21318
1983	Romania	58.04504
1983	Italy	42.83273
1983	Belgium	39.45127
1983	Bulgaria	37.5271
1983	Turkey	29.67291
1983	Hungary	29.30204
1983	Brazil	23.19664
1983	Greece	21.29691
1983	Denmark	20.13395
1983	Taiwan	19.72907
1983	Netherlands	18.56603
1983	Finland	13.22505
1983	Austria	12.5285
1983	Mexico	11.69314
1983	Colombia	11.20504
1983	Vietnam	10.42415
1983	Hong Kong	7.79195
1983	Zimbabwe	7.68932
1983	Sweden	7.30186
1983	Mongolia	5.80489
1983	New Zealand	5.70198
1983	Israel	5.42092
1983	Luxembourg	5.32218
1983	Morocco	4.62376
1983	Pakistan	4.511
1983	Chile	4.15658
1983	Ireland	3.85458
1983	Norway	3.54896
1983	Algeria	3.05264
1983	Philippines	2.81309
1983	Iran	2.77941
1983	Egypt	2.5412
1983	Thailand	2.4297
1983	Argentina	2.28143
1983	Albania	2.19483
1983	Indonesia	1.59352
1983	Portugal	1.57433
1983	Switzerland	1.11665
1983	Zambia	1.07834
1983	Botswana	0.86858
1983	Malaysia	0.84938
1983	Congo (Kinshasa)	0.64745
1983	Venezuela	0.60147
1983	Peru	0.56097
1983	Mozambique	0.46394
1983	Cuba	0.42083
1983	Puerto Rico	0.4176
1983	Bangladesh	0.41358
1983	Niger	0.33335
1983	Afghanistan	0.3246
1983	Tunisia	0.3066
1983	Swaziland	0.25379
1983	Kenya	0.24199
1983	Burma (Myanmar)	0.22738
1983	New Caledonia	0.20283
1983	Iceland	0.19458
1983	Haiti	0.15249
1983	Nigeria	0.1463
1983	Malta	0.127
1983	Nepal	0.11019
1983	Malawi	0.10745
1983	Sri Lanka	0.06766
1983	Fiji	0.03764
1983	Mauritius	0.03663
1983	Madagascar	0.02686
1983	Syria	0.02292
1983	Dominican Republic	0.02162
1983	Mauritania	0.01709
1983	Singapore	0.01443
1983	Tanzania	0.00993
1983	Guatemala	0.00772
1983	Panama	0.00733
1983	Uruguay	0.00599
1983	Ghana	0.00424
1983	Iraq	0.00309
1983	Bhutan	0.003
1983	Costa Rica	0.00267
1983	Suriname	0.00263
1983	Greenland	0.00249
1983	Bolivia	0.00249
1983	Cameroon	0.00249
1983	Macau	0.00249
1983	Libya	0.00244
1983	Laos	0.00069
1984	United States	1598
1984	China	1445.58447
1984	Former U.S.S.R.	1120.33951
1984	Poland	341.88579
1984	India	293.50316
1984	Germany, West	289.57618
1984	Germany, East	249.89513
1984	South Africa	245.56608
1984	Japan	216.26317
1984	United Kingdom	193.45245
1984	Former Czechoslovakia	148.82227
1984	Australia	125.17488
1984	Korea, North	121.04669
1984	Canada	114.46262
1984	France	93.61201
1984	Former Yugoslavia	86.06386
1984	Korea, South	78.83848
1984	Spain	76.44194
1984	Romania	57.59473
1984	Italy	53.15718
1984	Belgium	45.46015
1984	Bulgaria	38.56773
1984	Turkey	33.36988
1984	Hungary	29.52512
1984	Brazil	28.47151
1984	Netherlands	25.2772
1984	Taiwan	23.44662
1984	Denmark	23.18296
1984	Greece	22.21361
1984	Austria	15.50658
1984	Mexico	11.90586
1984	Finland	11.51644
1984	Colombia	11.00353
1984	Vietnam	10.86228
1984	Hong Kong	10.13522
1984	Sweden	8.84603
1984	Zimbabwe	7.20416
1984	Israel	6.77285
1984	Luxembourg	6.2002
1984	Mongolia	5.791
1984	New Zealand	5.58415
1984	Pakistan	5.04126
1984	Chile	4.80067
1984	Philippines	4.64181
1984	Morocco	4.43021
1984	Norway	4.3206
1984	Algeria	3.89824
1984	Ireland	3.71316
1984	Iran	3.35372
1984	Thailand	2.93072
1984	Indonesia	2.77179
1984	Egypt	2.54079
1984	Albania	2.40998
1984	Argentina	1.8311
1984	Switzerland	1.65655
1984	Portugal	1.53981
1984	Zambia	1.20854
1984	Malaysia	0.93872
1984	Botswana	0.87978
1984	Congo (Kinshasa)	0.65387
1984	Venezuela	0.61225
1984	Peru	0.49698
1984	Cuba	0.4955
1984	Niger	0.38464
1984	Afghanistan	0.33132
1984	Mozambique	0.32074
1984	Tunisia	0.31334
1984	Kenya	0.31287
1984	Swaziland	0.31102
1984	Iceland	0.26895
1984	Nepal	0.25367
1984	Burma (Myanmar)	0.2507
1984	Puerto Rico	0.24421
1984	Malta	0.22958
1984	New Caledonia	0.21538
1984	Nigeria	0.191
1984	Haiti	0.16119
1984	Bangladesh	0.16026
1984	Sri Lanka	0.12839
1984	Malawi	0.10013
1984	Cyprus	0.09127
1984	Mauritius	0.06105
1984	Fiji	0.046
1984	Dominican Republic	0.04015
1984	Singapore	0.02594
1984	Panama	0.02198
1984	Madagascar	0.01709
1984	Mauritania	0.01709
1984	Syria	0.01425
1984	Tanzania	0.00745
1984	Uruguay	0.00611
1984	Ghana	0.00424
1984	Iraq	0.00309
1984	Costa Rica	0.00267
1984	Suriname	0.00263
1984	Greenland	0.00249
1984	Cameroon	0.00249
1984	Macau	0.00249
1984	Libya	0.00244
1984	Bhutan	0.00204
1984	Laos	0.00092
1985	United States	1638
1985	China	1555.92051
1985	Former U.S.S.R.	1128.41666
1985	Poland	354.54497
1985	India	305.18951
1985	Germany, West	266.57797
1985	Germany, East	262.11028
1985	South Africa	252.42908
1985	United Kingdom	244.62339
1985	Japan	228.14918
1985	Former Czechoslovakia	146.05367
1985	Korea, North	126.34779
1985	Australia	124.06243
1985	Canada	111.78904
1985	Former Yugoslavia	90.98433
1985	France	90.71126
1985	Korea, South	90.28331
1985	Spain	79.67865
1985	Romania	60.5996
1985	Italy	57.72571
1985	Belgium	44.69367
1985	Turkey	41.91092
1985	Bulgaria	39.35012
1985	Brazil	33.43151
1985	Denmark	30.01707
1985	Hungary	29.06336
1985	Netherlands	26.44355
1985	Greece	25.50305
1985	Taiwan	24.28415
1985	Austria	15.67583
1985	Finland	15.04486
1985	Mexico	13.38945
1985	Vietnam	12.75494
1985	Hong Kong	12.5341
1985	Colombia	10.97128
1985	Sweden	10.54864
1985	Israel	7.77222
1985	Zimbabwe	7.50997
1985	Mongolia	6.50717
1985	Luxembourg	6.04445
1985	Thailand	6.03846
1985	Pakistan	5.70973
1985	Philippines	5.36035
1985	New Zealand	5.23146
1985	Chile	4.87232
1985	Morocco	4.51827
1985	Norway	4.41932
1985	Ireland	3.97551
1985	Indonesia	3.685
1985	Iran	3.49292
1985	Portugal	3.27917
1985	Algeria	2.96919
1985	Albania	2.71806
1985	Egypt	2.58727
1985	Argentina	1.97251
1985	Switzerland	1.48353
1985	Malaysia	1.21683
1985	Zambia	1.17861
1985	Botswana	0.97839
1985	Venezuela	0.85208
1985	Peru	0.69194
1985	Congo (Kinshasa)	0.66031
1985	Dominican Republic	0.55976
1985	Malta	0.51777
1985	Cuba	0.49168
1985	Swaziland	0.413
1985	Niger	0.3872
1985	New Caledonia	0.37012
1985	Nigeria	0.35106
1985	Afghanistan	0.33803
1985	Tunisia	0.30043
1985	Iceland	0.28356
1985	Burma (Myanmar)	0.27314
1985	Mozambique	0.27149
1985	Bangladesh	0.25332
1985	Puerto Rico	0.24421
1985	Kenya	0.22886
1985	Nepal	0.20166
1985	Haiti	0.16329
1985	Panama	0.13676
1985	Cyprus	0.12988
1985	Malawi	0.08059
1985	Sri Lanka	0.07997
1985	Mauritius	0.06594
1985	Singapore	0.05619
1985	Fiji	0.03346
1985	Mauritania	0.01709
1985	Tanzania	0.00987
1985	Madagascar	0.00977
1985	Syria	0.00618
1985	Cameroon	0.00432
1985	Ghana	0.00424
1985	Iraq	0.00309
1985	Uruguay	0.00302
1985	Costa Rica	0.00267
1985	Libya	0.00244
1985	Papua New Guinea	0.00244
1985	Laos	0.00229
1985	Bhutan	0.00221
1986	China	1647.00957
1986	United States	1617
1986	Former U.S.S.R.	1161.65967
1986	Poland	356.75253
1986	India	326.80366
1986	Germany, West	274.08994
1986	Germany, East	268.91226
1986	South Africa	257.64303
1986	United Kingdom	255.94631
1986	Japan	207.58649
1986	Former Czechoslovakia	146.4924
1986	Korea, North	124.5641
1986	Australia	116.51792
1986	Canada	104.13337
1986	Korea, South	97.87098
1986	Former Yugoslavia	92.38546
1986	Spain	77.91183
1986	France	73.28511
1986	Romania	59.98141
1986	Italy	51.74034
1986	Turkey	51.16658
1986	Bulgaria	39.49266
1986	Belgium	39.35815
1986	Brazil	33.87821
1986	Taiwan	30.39073
1986	Hungary	29.15635
1986	Denmark	28.62253
1986	Netherlands	27.56924
1986	Greece	25.84557
1986	Finland	15.49228
1986	Hong Kong	14.49678
1986	Mexico	14.32723
1986	Austria	13.57338
1986	Colombia	11.18135
1986	Sweden	10.79772
1986	Vietnam	10.4058
1986	Zimbabwe	10.1897
1986	Indonesia	8.31201
1986	Israel	7.82548
1986	Mongolia	7.17121
1986	Thailand	6.22816
1986	Morocco	6.2095
1986	Pakistan	6.08793
1986	Ireland	5.71112
1986	Luxembourg	5.52888
1986	Portugal	5.37713
1986	New Zealand	4.99405
1986	Chile	4.41274
1986	Philippines	4.2708
1986	Norway	3.86585
1986	Iran	3.62855
1986	Egypt	2.87126
1986	Algeria	2.63461
1986	Albania	2.62452
1986	Argentina	2.37607
1986	Switzerland	1.85428
1986	Zambia	1.28971
1986	Botswana	1.11791
1986	Malaysia	0.98236
1986	Venezuela	0.90308
1986	Congo (Kinshasa)	0.68236
1986	Peru	0.66685
1986	Puerto Rico	0.56657
1986	Cuba	0.53795
1986	Swaziland	0.4278
1986	Bangladesh	0.38256
1986	New Caledonia	0.36594
1986	Afghanistan	0.35818
1986	Malta	0.35658
1986	Niger	0.31797
1986	Iceland	0.31503
1986	Nigeria	0.28267
1986	Sri Lanka	0.28211
1986	Tunisia	0.27713
1986	Mozambique	0.2597
1986	Kenya	0.22624
1986	Burma (Myanmar)	0.21151
1986	Mauritius	0.13676
1986	Nepal	0.13362
1986	Cyprus	0.09653
1986	Panama	0.08792
1986	Dominican Republic	0.06997
1986	Malawi	0.06838
1986	Haiti	0.04816
1986	Singapore	0.03291
1986	Fiji	0.03137
1986	Madagascar	0.02686
1986	Mauritania	0.01221
1986	Tanzania	0.00987
1986	Libya	0.00488
1986	Laos	0.00458
1986	Ghana	0.00424
1986	Honduras	0.00309
1986	Iraq	0.00309
1986	Syria	0.00309
1986	Uruguay	0.00302
1986	Bhutan	0.00275
1986	Costa Rica	0.00267
1986	Papua New Guinea	0.00244
1986	Cameroon	0.00183
1987	China	1759.97861
1987	United States	1691
1987	Former U.S.S.R.	1164.33602
1987	Poland	367.90604
1987	India	328.84281
1987	United Kingdom	271.45626
