1961	Peru	5169200
1961	Japan	2732642
1961	United States of America	1357988
1961	USSR	933784
1961	South Africa	855600
1961	Norway	795387
1961	Spain	367082
1961	India	336800
1961	Iceland	318800
1961	Canada	304220
1961	Chile	296800
1961	Denmark	279892
1961	Philippines	255197
1961	Indonesia	251147
1961	Portugal	212893
1961	Germany	194400
1961	Angola	193400
1961	China	184100
1961	Sweden	170013
1961	Netherlands	164600
1961	Morocco	147781
1961	France	139658
1961	Poland	117800
1961	United Kingdom	103500
1961	Myanmar	103000
1961	Republic of Korea	99318
1961	Italy	96272
1961	Malaysia	66800
1961	Brazil	63100
1961	Turkey	62400
1961	Venezuela (Bolivarian Republic of)	40720
1961	Sri Lanka	39917
1961	Finland	37100
1961	Mexico	35600
1961	Senegal	30600
1961	Greece	27900
1961	Argentina	26400
1961	Thailand	23300
1961	Côte d'Ivoire	22600
1961	Ghana	20800
1961	Algeria	20100
1961	Yugoslav SFR	19200
1961	United Arab Emirates	18600
1961	Ireland	15400
1961	Yemen	14900
1961	Cameroon	14400
1961	Sierra Leone	14000
1961	Ecuador	13700
1961	Pakistan	12300
1961	Maldives	11000
1961	Tunisia	10200
1961	Nigeria	9200
1961	Egypt	9000
1961	Ethiopia PDR	8300
1961	Australia	7200
1961	Panama	6000
1961	Mauritania	6000
1961	Cuba	5000
1961	Colombia	4800
1961	Bangladesh	4300
1961	Gabon	4000
1961	Belgium-Luxembourg	4000
1961	Barbados	3900
1961	Congo	3200
1961	Gambia	2400
1961	Togo	2300
1961	New Zealand	2300
1961	Saudi Arabia	2000
1961	Guinea	2000
1961	Israel	1900
1961	Romania	1600
1961	Vanuatu	1300
1961	Libya	1300
1961	Lebanon	1000
1961	French Polynesia	1000
1961	Trinidad and Tobago	800
1961	Malta	800
1961	Liberia	700
1961	Seychelles	600
1961	Fiji	500
1961	Comoros	500
1961	Kiribati	300
1961	Grenada	300
1961	Kuwait	200
1962	Peru	6835300
1962	Japan	2755618
1962	United States of America	1388410
1962	USSR	1160804
1962	South Africa	913100
1962	Norway	595153
1962	Iceland	478100
1962	Chile	472400
1962	Spain	359811
1962	Canada	328477
1962	Philippines	319983
1962	Denmark	282902
1962	Indonesia	262256
1962	India	260200
1962	Portugal	212470
1962	Germany	205700
1962	China	199100
1962	Angola	194100
1962	Sweden	179600
1962	Morocco	150049
1962	France	137172
1962	Republic of Korea	115701
1962	Netherlands	115300
1962	United Kingdom	112400
1962	Myanmar	103000
1962	Poland	102988
1962	Brazil	79900
1962	Malaysia	77400
1962	Italy	75112
1962	Venezuela (Bolivarian Republic of)	51516
1962	Sri Lanka	48637
1962	Thailand	36100
1962	Turkey	35700
1962	Finland	33500
1962	Senegal	31500
1962	Mexico	31400
1962	Greece	27400
1962	Ghana	24800
1962	Côte d'Ivoire	23100
1962	Argentina	22406
1962	United Arab Emirates	22400
1962	Sierra Leone	15000
1962	Egypt	15000
1962	Cameroon	15000
1962	Yemen	14900
1962	Ecuador	14400
1962	Yugoslav SFR	13800
1962	Pakistan	13800
1962	Algeria	11300
1962	Maldives	11000
1962	Nigeria	10800
1962	Ireland	10700
1962	Tunisia	10400
1962	Ethiopia PDR	8600
1962	Panama	8000
1962	Australia	7900
1962	Mauritania	7000
1962	Bangladesh	4800
1962	Colombia	4200
1962	Gabon	4000
1962	Barbados	4000
1962	Bulgaria	3800
1962	Congo	3600
1962	Cuba	3500
1962	Saudi Arabia	3000
1962	New Zealand	2800
1962	Gambia	2800
1962	Israel	2500
1962	Belgium-Luxembourg	2500
1962	Togo	2300
1962	Guinea	2000
1962	French Polynesia	1500
1962	Vanuatu	1300
1962	Libya	1100
1962	Lebanon	1100
1962	Liberia	1000
1962	Malta	900
1962	Trinidad and Tobago	800
1962	Romania	800
1962	Seychelles	600
1962	Grenada	500
1962	Fiji	500
1962	Comoros	500
1962	Kiribati	400
1962	Kuwait	200
1963	Peru	6773200
1963	Japan	2561009
1963	USSR	1457227
1963	United States of America	1144878
1963	South Africa	1012814
