1961	2823040
1961	2597000
1961	2257000
1961	1041060
1961	1000000
1961	800000
1961	753015
1961	737145
1961	646661
1961	646000
1961	571600
1961	543500
1961	446000
1961	398339
1961	372552
1961	369000
1961	367000
1961	360000
1961	315300
1961	310000
1961	235000
1961	200000
1961	200000
1961	177669
1961	176300
1961	175000
1961	165000
1961	160000
1961	154200
1961	145000
1961	135000
1961	130000
1961	123863
1961	115350
1961	110000
1961	105000
1961	98000
1961	95000
1961	86200
1961	65708
1961	65000
1961	55032
1961	54000
1961	53000
1961	49000
1961	44100
1961	42000
1961	40000
1961	36000
1961	34000
1961	33800
1961	31000
1961	29211
1961	29000
1961	27450
1961	26000
1961	24000
1961	24000
1961	23400
1961	21429
1961	20000
1961	20000
1961	16400
1961	16000
1961	13771
1961	11649
1961	11500
1961	10000
1961	10000
1961	10000
1961	8800
1961	8600
1961	7500
1961	7000
1961	5200
1961	5000
1961	5000
1961	4337
1961	4007
1961	4000
1961	4000
1961	3517
1961	3500
1961	3122
1961	3000
1961	3000
1961	3000
1961	2800
1961	2500
1961	2500
1961	2200
1961	1800
1961	1678
1961	1500
1961	1418
1961	1300
1961	900
1961	707
1961	700
1961	600
1961	500
1961	500
1961	418
1961	415
1961	406
1961	386
1961	340
1961	320
1961	250
1961	228
1961	225
1961	191
1961	150
1961	140
1961	110
1961	100
1961	10
1962	3126860
1962	2486000
1962	2425000
1962	1030900
1962	1010000
1962	800000
1962	710375
1962	673016
1962	663000
1962	655440
1962	551000
1962	519100
1962	512100
1962	472532
1962	372000
1962	362000
1962	360431
1962	335500
1962	320000
1962	305400
1962	240000
1962	200000
1962	200000
1962	185000
1962	183500
1962	175875
1962	175000
1962	163000
1962	156850
1962	141000
1962	137000
1962	131300
1962	123863
1962	122600
1962	115350
1962	110000
1962	100000
1962	86000
1962	84400
1962	65000
1962	65000
1962	57342
1962	55000
1962	51000
1962	49200
1962	47250
1962	44000
1962	42000
1962	41342
1962	37190
1962	35000
1962	35000
1962	30000
1962	30000
1962	28800
1962	28667
1962	25500
1962	25000
1962	24000
1962	20421
1962	20000
1962	20000
1962	17213
1962	17000
1962	16000
1962	12266
1962	11000
1962	10200
1962	10000
1962	8800
1962	8000
1962	7500
1962	7100
1962	7000
1962	6000
1962	5400
1962	5100
1962	4500
1962	4500
1962	4337
1962	4047
1962	4000
1962	4000
1962	4000
1962	3800
1962	3497
1962	2830
1962	2800
1962	2720
1962	2500
1962	2100
1962	1919
1962	1850
1962	1705
1962	1700
1962	1400
1962	1374
1962	1152
1962	930
1962	700
1962	600
1962	500
1962	500
1962	425
1962	423
1962	379
1962	361
1962	330
1962	330
1962	306
1962	280
1962	150
1962	150
1962	150
1962	140
1962	100
1962	10
1963	3256300
1963	2601000
1963	2473000
1963	1050000
1963	1025050
1963	939740
1963	850000
1963	796000
1963	771420
1963	631293
1963	580600
1963	561200
1963	469400
1963	442036
1963	385000
1963	369000
1963	362100
1963	340900
1963	330000
1963	310695
1963	245000
1963	200000
1963	200000
1963	200000
1963	199300
1963	196000
1963	175489
1963	168000
1963	150000
1963	150000
1963	145000
1963	142000
1963	140000
1963	139400
1963	122745
1963	118800
1963	115000
1963	93600
1963	81000
1963	69500
1963	65000
1963	56000
1963	55524
1963	53252
1963	52000
1963	50600
1963	45000
1963	42661
1963	41000
1963	40000
1963	38000
1963	37600
1963	36380
1963	35000
1963	33280
1963	33064
1963	30000
1963	28597
1963	28000
1963	27700
1963	24000
1963	20000
1963	20000
1963	19700
1963	16000
1963	12000
1963	12000
1963	10000
1963	9600
1963	9100
1963	9000
1963	8000
1963	8000
1963	7000
1963	5600
1963	5500
1963	5300
1963	5300
1963	4916
1963	4899
1963	4896
1963	4100
1963	4000
1963	4000
1963	4000
1963	3069
1963	3000
1963	2850
1963	2833
1963	2722
1963	2500
1963	2000
1963	2000
1963	1800
1963	1626
1963	1300
1963	950
1963	907
1963	747
1963	720
1963	700
1963	592
1963	550
1963	500
1963	435
1963	426
1963	330
1963	315
1963	300
1963	274
1963	175
1963	175
1963	150
1963	144
1963	140
1963	100
1963	10
1964	3517340
1964	3300000
1964	2684000
1964	1130000
1964	993940
1964	948768
1964	880000
1964	743000
1964	742035
1964	714764
1964	571100
1964	568700
1964	559600
1964	483076
1964	400000
1964	366898
1964	364200
1964	359000
1964	340000
1964	332400
1964	280867
1964	250000
1964	213600
1964	205000
1964	200000
1964	200000
1964	195000
1964	162000
1964	160000
1964	157600
1964	150000
1964	145000
1964	135226
1964	135000
1964	120000
1964	120000
1964	106950
1964	102000
1964	81000
1964	79000
1964	70000
1964	65500
1964	56000
1964	53000
1964	49800
1964	49682
1964	48000
1964	42545
1964	42000
1964	41700
1964	40000
1964	38000
1964	36000
1964	33100
1964	32800
1964	32723
1964	31000
1964	30000
1964	28681
1964	24000
1964	22000
1964	21000
1964	17000
1964	16500
1964	16000
1964	13000
1964	12000
1964	10000
1964	9200
1964	8248
1964	8000
1964	7212
1964	7000
1964	6500
1964	6300
1964	6000
1964	6000
1964	5800
1964	5500
1964	5400
1964	4966
1964	4926
1964	4300
1964	4128
1964	4000
1964	3034
1964	3000
1964	2988
1964	2900
1964	2722
1964	2300
1964	2120
1964	1900
1964	1840
1964	1800
1964	1586
1964	1130
1964	1000
1964	980
1964	711
1964	700
1964	612
1964	600
1964	500
1964	450
1964	435
1964	430
1964	330
1964	305
1964	260
1964	206
1964	150
1964	146
1964	100
1964	100
1964	64
1964	11
1965	3624630
1965	3304000
1965	3271000
1965	1173000
1965	1140000
1965	1035080
1965	959650
1965	950000
1965	825255
1965	724500
1965	653000
1965	619800
1965	605094
1965	578900
1965	516122
1965	410000
1965	372400
1965	371000
1965	325000
1965	285800
1965	266044
1965	255000
1965	238900
1965	232000
1965	220000
1965	210000
1965	200000
1965	200000
1965	165500
1965	162000
1965	155000
1965	138300
1965	135000
1965	127719
1965	127000
1965	125000
1965	117600
1965	102500
1965	102000
1965	87000
1965	70000
1965	64005
1965	56000
1965	55000
1965	50800
1965	50000
1965	49756
1965	44000
1965	44000
1965	37000
1965	36326
1965	36000
1965	34000
1965	33800
1965	33000
1965	31000
1965	28943
1965	26000
1965	25340
1965	25000
1965	24000
1965	23000
1965	18000
1965	16500
1965	16154
1965	15400
1965	14000
1965	13900
1965	12000
1965	11000
1965	10318
1965	10000
1965	9400
1965	8000
1965	8000
1965	7272
1965	6985
1965	6000
1965	6000
1965	5500
1965	5000
1965	4500
1965	4440
1965	4000
1965	4000
1965	3248
1965	3000
1965	2930
1965	2886
1965	2282
1965	2240
1965	2000
1965	1814
1965	1800
1965	1398
1965	1290
1965	1280
1965	1000
1965	907
1965	903
1965	700
1965	612
1965	600
1965	500
1965	460
1965	450
1965	438
1965	350
1965	305
1965	250
1965	220
1965	185
1965	150
1965	148
1965	140
1965	100
1965	11
1966	3701020
1966	3412000
1966	2522090
1966	1274000
1966	1150000
1966	1057570
1966	999364
1966	981400
1966	980000
1966	840060
1966	760000
1966	720000
1966	647721
1966	586400
1966	570634
1966	415000
1966	385100
1966	340000
1966	336300
1966	260000
1966	260000
1966	252000
1966	240400
1966	235000
1966	225207
1966	210000
1966	209100
1966	200000
1966	180000
1966	173800
1966	162000
1966	154500
1966	134500
1966	133000
1966	130000
1966	130000
1966	119241
1966	109950
1966	103760
1966	99000
1966	85413
1966	80000
1966	70000
1966	57600
1966	56000
1966	53900
1966	50000
1966	48840
1966	45700
1966	44000
1966	38378
1966	38000
1966	35727
1966	32000
1966	30450
1966	29750
1966	28967
1966	26000
1966	26000
1966	25000
1966	24627
1966	24000
1966	23000
1966	16470
1966	16000
1966	15373
1966	15241
1966	15000
1966	12600
1966	12200
1966	10000
1966	10000
1966	9600
1966	9023
1966	9000
1966	6500
1966	6200
1966	6000
1966	5987
1966	5737
1966	5700
1966	5600
1966	5101
1966	5000
1966	4700
1966	3989
1966	3000
1966	2950
1966	2400
1966	2238
1966	2000
1966	2000
1966	1929
1966	1678
1966	1422
1966	1300
1966	1135
1966	1100
1966	903
1966	700
1966	680
1966	650
1966	500
1966	476
1966	475
1966	430
1966	400
1966	370
1966	311
1966	302
1966	250
1966	150
1966	150
1966	141
1966	140
1966	120
1966	76
1966	11
1966	9
1966	5
1967	4188910
1967	3203000
1967	2556830
1967	1241620
1967	1200000
1967	1170000
1967	1007400
1967	950000
1967	915777
1967	859350
1967	764000
1967	753800
1967	741700
1967	592811
1967	591800
1967	430000
1967	373100
1967	365000
1967	336800
1967	315000
1967	260000
1967	241000
1967	240000
1967	234200
1967	220394
1967	215900
1967	213000
1967	200000
1967	182500
1967	173000
1967	170000
1967	165400
1967	153000
1967	140000
1967	140000
1967	129616
1967	124479
1967	107250
1967	95000
1967	89000
1967	70000
1967	65859
1967	65000
1967	61200
1967	57000
1967	51828
1967	50800
1967	50500
1967	50000
1967	50000
1967	48470
1967	41000
1967	40000
1967	35441
1967	35268
1967	33000
1967	31000
1967	27250
1967	27157
1967	26778
1967	24162
1967	24000
1967	23500
1967	22000
1967	21000
1967	20000
1967	16770
1967	15241
1967	12600
1967	10500
1967	10000
1967	9865
1967	9800
1967	9000
1967	8119
1967	8100
1967	6500
1967	6470
1967	6100
1967	6000
1967	5800
1967	5293
1967	5000
1967	4900
1967	4200
1967	3672
1967	3000
1967	2980
1967	2873
1967	2480
1967	2000
1967	2000
1967	2000
1967	1500
1967	1179
1967	1150
1967	1150
1967	1118
1967	1088
1967	900
1967	700
1967	650
1967	550
1967	510
1967	500
1967	500
1967	485
1967	450
1967	318
1967	305
1967	300
1967	151
1967	150
1967	140
1967	140
1967	120
1967	100
1967	12
1967	9
1967	8
1968	4387310
1968	3125000
1968	2765120
1968	1344160
1968	1200000
1968	1200000
1968	976084
1968	949000
1968	948690
1968	920000
1968	904285
1968	799960
1968	770000
1968	767100
1968	735467
1968	452100
1968	450000
1968	394900
1968	372500
1968	328000
1968	270000
1968	245000
1968	242000
1968	230814
1968	220000
1968	213000
1968	210000
1968	200000
1968	198000
1968	192000
1968	174648
1968	160000
1968	150000
1968	140000
1968	136200
1968	130688
1968	105300
1968	92000
1968	86000
1968	75000
1968	73400
1968	66000
1968	63000
1968	58000
1968	55884
1968	53360
1968	51200
1968	50000
1968	50000
1968	45645
1968	44998
1968	44000
1968	43500
1968	40000
1968	35000
1968	32000
1968	31100
1968	29526
1968	28539
1968	26931
1968	24000
1968	24000
1968	22000
1968	18500
1968	17960
1968	17100
1968	15241
1968	13500
1968	13000
1968	10763
1968	10500
1968	10000
1968	10000
1968	10000
1968	9117
1968	8300
1968	8100
1968	6889
1968	6800
1968	6200
1968	6000
1968	6000
1968	6000
1968	5114
1968	5100
1968	3000
1968	3000
1968	2942
1968	2708
1968	2600
1968	2500
1968	2000
1968	2000
1968	1350
1968	1321
1968	1200
1968	1130
1968	1125
1968	915
1968	900
1968	700
1968	600
1968	544
1968	500
1968	500
1968	500
1968	499
1968	360
1968	305
1968	300
1968	154
1968	152
1968	130
1968	120
1968	100
1968	100
1968	73
1968	12
1968	10
1968	9
1969	4815870
1969	3172500
1969	3031110
1969	1416600
1969	1200000
1969	1200000
1969	1103000
1969	1091770
1969	1019200
1969	961973
1969	948420
1969	780000
1969	744744
1969	721073
1969	665531
1969	478200
1969	460000
1969	432200
1969	380000
1969	330000
1969	300000
1969	266500
1969	256825
1969	250000
1969	233969
1969	230000
1969	220000
1969	201600
1969	200000
1969	196000
1969	172194
1969	160000
1969	155000
1969	145000
1969	140900
1969	133950
1969	125481
1969	112650
1969	97200
1969	91000
1969	86860
1969	80000
1969	68241
1969	65000
1969	63000
1969	60000
1969	59000
1969	53000
1969	53000
1969	51800
1969	50000
1969	44165
1969	43000
1969	40000
1969	38780
1969	37557
1969	36000
1969	33290
1969	29533
1969	29361
1969	28000
1969	26000
1969	24500
1969	24000
1969	19378
1969	17430
1969	16300
1969	13000
1969	13000
1969	12193
1969	11468
1969	11000
1969	10500
1969	10000
1969	9960
1969	9291
1969	7802
1969	7511
1969	6100
1969	6000
1969	5800
1969	5754
1969	5400
1969	3900
1969	3500
1969	3050
1969	3000
1969	2799
1969	2650
1969	2180
1969	2000
1969	2000
1969	1910
1969	1874
1969	1828
1969	1500
1969	1240
1969	1200
1969	1200
1969	900
1969	717
1969	700
1969	700
1969	544
1969	520
1969	520
1969	500
1969	380
1969	305
1969	300
1969	175
1969	153
1969	120
1969	120
1969	120
1969	100
1969	73
1969	12
1969	12
1969	9
1970	5126160
1970	2911340
1970	2896800
1970	1780000
1970	1348270
1970	1310820
1970	1200000
1970	1197000
1970	1146310
1970	988800
1970	968490
1970	965252
1970	780100
1970	627829
1970	593400
1970	486700
1970	465000
1970	420700
1970	390000
1970	364000
1970	332000
1970	300000
1970	278600
1970	262000
1970	243980
1970	241587
1970	223440
1970	211700
1970	200000
1970	195000
1970	190000
1970	178852
1970	160000
1970	160000
1970	136500
1970	133900
1970	131069
1970	126000
1970	112500
1970	88600
1970	85000
1970	82000
1970	65000
1970	61200
1970	60000
1970	57618
1970	56000
1970	52500
1970	51857
1970	45200
1970	44000
1970	43000
1970	42685
1970	39749
1970	37000
1970	36037
1970	36000
1970	33970
1970	33750
1970	30700
1970	28000
1970	25000
1970	25000
1970	24000
1970	17760
1970	16300
1970	15000
1970	13500
1970	13209
1970	12600
1970	11000
1970	11000
1970	10000
1970	8324
1970	8200
1970	7953
1970	7847
1970	6200
1970	6000
1970	5761
1970	5600
1970	5600
1970	5500
1970	4000
1970	3700
1970	3100
1970	2750
1970	2540
1970	2536
1970	2400
1970	2368
1970	2200
1970	2000
1970	2000
1970	1848
1970	1800
1970	1796
1970	1700
1970	1422
1970	1300
1970	1000
1970	900
1970	800
1970	750
1970	595
1970	565
1970	535
1970	500
1970	305
1970	300
1970	154
1970	142
1970	130
1970	120
1970	115
1970	100
1970	100
1970	100
1970	15
1970	13
1970	10
1971	5250590
1971	3374100
1971	2742950
1971	1688000
1971	1512000
1971	1479840
1971	1250000
1971	1223400
1971	1200000
1971	1121120
1971	1012700
1971	988875
1971	803500
1971	596595
1971	595751
1971	470000
1971	450000
1971	424900
1971	399000
1971	382500
1971	300000
1971	293100
1971	280000
1971	256235
1971	251821
1971	248996
1971	228200
1971	224800
1971	200000
1971	200000
1971	188372
1971	187000
1971	180000
1971	165000
1971	148000
1971	132585
1971	114000
1971	95000
1971	90000
1971	88295
1971	86090
1971	81355
1971	80000
1971	70000
1971	65500
1971	61000
1971	59000
1971	58000
1971	56629
1971	56300
1971	55000
1971	49511
1971	49225
1971	45000
1971	39000
1971	38326
1971	38000
1971	32707
1971	32500
1971	30000
1971	28000
1971	26000
1971	25500
1971	20000
1971	19000
1971	18797
1971	18120
1971	17000
1971	15600
1971	13700
1971	12005
1971	11300
1971	11000
1971	10500
1971	7000
1971	7000
1971	6400
1971	6262
1971	5800
1971	5409
1971	5000
1971	4800
1971	4258
1971	4100
1971	3800
1971	3700
1971	3150
1971	2800
1971	2438
1971	2410
1971	2400
1971	2132
1971	2000
1971	2000
1971	1981
1971	1665
1971	1600
1971	1548
1971	1500
1971	1500
1971	1400
1971	900
1971	825
1971	800
1971	750
1971	565
1971	550
1971	500
1971	350
1971	160
1971	156
1971	155
1971	150
1971	130
1971	130
1971	128
1971	100
1971	18
1971	13
1971	10
1971	10
1972	5851890
1972	3190000
1972	2581640
1972	1766000
1972	1618500
1972	1400120
1972	1250000
1972	1200000
1972	1096100
1972	1093510
1972	996975
1972	988397
1972	827600
1972	585987
1972	480000
1972	475000
1972	440000
1972	410000
1972	390000
1972	377100
1972	312700
1972	300000
1972	296100
1972	273331
1972	250000
1972	245930
1972	239224
1972	230000
1972	230000
1972	212288
1972	200000
1972	200000
1972	189000
1972	174000
1972	170000
1972	127834
1972	114600
1972	108000
1972	102720
1972	86000
1972	78000
1972	77000
1972	75277
1972	74908
1972	70000
1972	66000
1972	64350
1972	62000
1972	62000
1972	60000
1972	57500
1972	50000
1972	48000
1972	42000
1972	41500
1972	40000
1972	38722
1972	38000
1972	29050
1972	28000
1972	27500
1972	26000
1972	22000
1972	21500
1972	20000
1972	18510
1972	18000
1972	15600
1972	11600
1972	11000
1972	11000
1972	10872
1972	10500
1972	9990
1972	7000
1972	6746
1972	6715
1972	6500
1972	5900
1972	5500
1972	5187
1972	4600
1972	4362
1972	3800
1972	3600
1972	3200
1972	2900
1972	2438
1972	2400
1972	2313
1972	2200
1972	2166
1972	2000
1972	1976
1972	1600
1972	1600
1972	1575
1972	1500
1972	1500
1972	1400
1972	1300
1972	1000
1972	800
1972	800
1972	800
1972	570
1972	565
1972	500
1972	350
1972	200
1972	200
1972	161
1972	158
1972	130
1972	120
1972	100
1972	90
1972	20
1972	15
1972	13
1972	10
1973	3677240
1973	3167100
1973	2495930
1973	2165000
1973	1503800
1973	1289400
1973	1250300
1973	1250000
1973	1157500
1973	1063540
1973	963698
1973	902205
1973	900000
1973	588181
1973	583546
1973	478000
1973	452200
1973	429000
1973	390000
1973	365000
1973	352160
1973	310000
1973	301700
1973	300010
1973	300000
1973	287813
1973	261500
1973	240000
1973	239700
1973	200000
1973	192000
1973	180000
1973	177190
1973	169000
1973	161213
1973	130300
1973	108750
1973	105228
1973	104600
1973	101000
1973	99260
1973	92925
1973	92000
1973	80000
1973	76864
1973	74000
1973	67000
1973	65000
1973	60000
1973	60000
1973	52000
1973	50000
1973	49000
1973	41000
1973	39918
1973	38811
1973	38100
1973	30000
1973	28964
1973	28000
1973	27000
1973	26400
1973	25000
1973	22000
1973	19890
1973	18900
1973	18289
1973	15000
1973	12000
1973	12000
1973	12000
1973	11500
1973	11400
1973	10214
1973	8271
1973	7000
1973	6600
1973	6100
1973	4807
1973	4690
1973	4500
1973	3700
1973	3400
1973	3300
1973	3000
1973	2993
1973	2946
1973	2400
1973	2360
1973	2292
1973	2278
1973	2200
1973	2142
1973	2100
1973	2000
1973	1800
1973	1600
1973	1331
1973	1300
1973	1200
1973	1180
1973	800
1973	780
1973	653
1973	600
1973	600
1973	565
1973	500
1973	350
1973	250
1973	187
1973	159
1973	130
1973	130
1973	100
1973	100
1973	80
1973	13
1973	10
1973	8
1974	3668710
1974	3274100
1974	2676410
1974	2040300
1974	1528330
1974	1300000
1974	1276600
1974	1242100
1974	1151280
1974	1097950
1974	976709
1974	954000
1974	937185
1974	575120
1974	500000
1974	497628
1974	466220
1974	445000
1974	439900
1974	430000
1974	399400
1974	398700
1974	320000
1974	320000
1974	310500
1974	302205
1974	264180
1974	260000
1974	253340
1974	230000
1974	207824
1974	200000
1974	190000
1974	166880
1974	147900
1974	132000
1974	116739
1974	110250
1974	110000
1974	105797
1974	101653
1974	93870
1974	90000
1974	86800
1974	85377
1974	75000
1974	68000
1974	68000
1974	68000
1974	65000
1974	62500
1974	53000
1974	53000
1974	47803
1974	42000
1974	39605
1974	36000
1974	33700
1974	30000
1974	27500
1974	26400
1974	23510
1974	22000
1974	20700
1974	20126
1974	18500
1974	18492
1974	13000
1974	13000
1974	12500
1974	11500
1974	10000
1974	8727
1974	8100
1974	7700
1974	6700
1974	6250
1974	4990
1974	4536
1974	4372
1974	4300
1974	3600
1974	3500
