1980	United States	1069.08778
1980	Former U.S.S.R.	735.42482
1980	Canada	104.55301
1980	Germany, West	100.25927
1980	United Kingdom	94.27575
1980	Saudi Arabia	88.40464
1980	Romania	71.02006
1980	Netherlands	70.81696
1980	Mexico	52.86542
1980	Italy	52.75776
1980	Japan	51.31179
1980	France	49.34817
1980	Algeria	48.72694
1980	Nigeria	44.83866
1980	Venezuela	37.30205
1980	China	30.83945
1980	Iran	30.36419
1980	Indonesia	27.2168
1980	Belgium	20.95859
1980	Iraq	20.91831
1980	Poland	19.80579
1980	United Arab Emirates	19.69976
1980	Argentina	19.54257
1980	Hungary	18.63964
1980	Libya	18.29862
1980	Australia	17.97799
1980	Former Czechoslovakia	17.77796
1980	Kuwait	16.13194
1980	Pakistan	14.79744
1980	Qatar	12.38649
1980	Germany, East	10.20121
1980	Austria	9.80875
1980	Bulgaria	9.01539
1980	Colombia	7.89838
1980	Former Yugoslavia	7.56026
1980	India	6.91141
1980	Bahrain	5.55503
1980	Brunei	4.58192
1980	Chile	4.50982
1980	Trinidad and Tobago	4.49098
1980	Spain	3.39308
1980	Gabon	3.23021
1980	Malaysia	3.09893
1980	Brazil	3.00386
1980	Bangladesh	2.49632
1980	Taiwan	2.38861
1980	Peru	2.26446
1980	Norway	2.03323
1980	Switzerland	2.00628
1980	New Zealand	1.90703
1980	Finland	1.72498
1980	Ireland	1.71479
1980	Egypt	1.66651
1980	Oman	1.55543
1980	Bolivia	1.01459
1980	Luxembourg	1.00065
1980	Ecuador	0.975
1980	Syria	0.86769
1980	Tunisia	0.8335
1980	Burma (Myanmar)	0.61105
1980	Albania	0.5555
1980	Angola	0.50987
1980	Israel	0.27563
1980	Morocco	0.13721
1980	Afghanistan	0.1111
1980	Cuba	0.03277
1980	Congo (Brazzaville)	0.02222
1980	Barbados	0.01944
1981	United States	1040.36516
1981	Former U.S.S.R.	765.37213
1981	United Kingdom	103.51284
1981	Canada	101.69698
1981	Germany, West	94.93535
1981	Saudi Arabia	77.87969
1981	Romania	71.92839
1981	Netherlands	67.40181
1981	Mexico	61.36558
1981	Japan	52.54017
1981	Italy	51.15532
1981	France	51.06467
1981	Venezuela	40.13249
1981	Algeria	35.48941
1981	Nigeria	30.35696
1981	China	27.4807
1981	Indonesia	26.49211
1981	Iran	23.76235
1981	Australia	20.54684
1981	Argentina	19.70588
