1980	19403
1980	15370
1980	3397.79741
1980	2758.7
1980	1323
1980	1200
1980	917.2365
1980	899.79089
1980	679
1980	653.68065
1980	517
1980	505
1980	442.53227
1980	411
1980	334
1980	316
1980	312.60838
1980	286.05
1980	280
1980	279.94201
1980	250
1980	246
1980	244
1980	237.03428
1980	216.5869
1980	200
1980	184
1980	180
1980	100
1980	99
1980	85
1980	81
1980	79
1980	77.58706
1980	74.69123
1980	64.27
1980	62
1980	60
1980	56
1980	51
1980	50
1980	43
1980	42
1980	40.26
1980	40.04721
1980	37.79
1980	32.20728
1980	30
1980	28
1980	17.8
1980	17
1980	12.71
1980	11
1980	10
1980	9.18
1980	5
1980	4.5
1980	3
1980	2.47
1980	2.47
1980	1.37729
1980	0.59
1980	0.5
1980	0.35
1981	19181
1981	16429.99
1981	3154.15923
1981	2669.53148
1981	1327.34959
1981	1240
1981	969.11423
1981	923.91103
1981	772
1981	688
1981	662.86255
1981	572
1981	564
1981	495.92855
1981	450
1981	365.6162
1981	346
1981	342.55
1981	315.6
1981	277
1981	257.5523
1981	230.74821
1981	230
1981	210.2302
1981	210
1981	157.15
1981	120
1981	110
1981	106
1981	100
1981	85
1981	81
1981	79
1981	78
1981	76
1981	74.23213
1981	67
1981	64
1981	62
1981	59.68
1981	53.04
1981	50.74766
1981	50
1981	49.08785
1981	49
1981	47.3221
1981	42
1981	40
1981	33
1981	22.95
1981	22.6
1981	13.95
1981	12
1981	10.59
1981	8.83
1981	8.83
1981	5
1981	4.24
1981	3.18
1981	2.12
1981	1.94
1981	1.13008
1981	0.6
1981	0.35
1981	0.35
1981	0.31
1982	17820
1982	17679.99
1982	2722.68056
1982	2685.14071
1982	1364.78349
1982	1350
1982	1045.46526
1982	942
1982	901.73321
1982	673.8102
1982	600
1982	590
1982	515.21054
1982	430
1982	403.22667
1982	399
1982	381
1982	354
1982	324
1982	250.24209
1982	250
1982	242
1982	231.52514
1982	206.91059
1982	200
1982	186
1982	130
1982	120
1982	106
1982	102
1982	100
1982	94
1982	89
1982	81.2
1982	81
1982	80.94198
1982	72.28981
1982	72.21918
1982	65
1982	61.5
1982	55.8
1982	50
1982	49
1982	47
1982	47
1982	46.79238
1982	46
1982	46
1982	41
1982	24
1982	23
1982	18
1982	15.9
1982	10
1982	10
1982	9
1982	3
1982	3
1982	3
1982	2.26
1982	2.22485
1982	2
1982	2
1982	1.09477
1982	1
1982	0.6
1982	0.35
1982	0.31
1983	18926.9
1983	16094
1983	2852.92228
1983	2561.32632
1983	1402.92369
1983	1400
1983	1314
1983	1027.06615
1983	912.22177
1983	768.80755
1983	629
1983	576
1983	461.46111
1983	445
1983	431
1983	421.62579
1983	418
1983	342
1983	331
1983	310
1983	303
1983	270
1983	246.88717
1983	226.58104
1983	204.36791
1983	174.1
1983	148
1983	140
1983	140
1983	127
1983	124
1983	113.4
1983	105.6
1983	102
1983	86.38049
1983	84.8
1983	84.3
1983	81.2
1983	77.55174
1983	73.63178
1983	68.6
1983	57
1983	56.9
1983	56.2
1983	51
1983	47
1983	46
1983	46
1983	42.87241
1983	21.2
1983	18.7
1983	18
1983	15.5
1983	12.4
1983	10.6
1983	8.8
1983	5.3
1983	3.5
1983	3.2
1983	3
1983	2.50737
1983	2.40142
1983	2.26
1983	2.1189
1983	2
1983	1.48323
1983	0.7
1983	0.63567
1983	0.4
1983	0.27
1984	20743.99
1984	17466
1984	2879.5851
1984	2786.74197
1984	1364.14782
1984	1360
1984	1338
1984	1036.49525
1984	1008.77298
1984	966.74813
1984	658
1984	620
1984	610
1984	494
1984	488.61834
1984	476
1984	440.66057
1984	438
1984	354
1984	344
1984	330
1984	325
1984	303
1984	242.29622
1984	236.64582
1984	226.86356
1984	209
1984	192
1984	162
1984	144
1984	143
1984	143
1984	133
1984	113
1984	106.47473
1984	97
1984	95
1984	92
1984	85
1984	82.24863
1984	75.32689
1984	74
1984	72
1984	70
1984	52
1984	48
1984	47
1984	46
1984	44.956
1984	26
1984	23
1984	20
1984	20
1984	12
1984	10.8
1984	10.55919
1984	9
1984	7.66336
1984	5.3
1984	4
1984	3
1984	2.33079
1984	2.12
1984	2
1984	2
1984	1.4126
1984	1.30665
1984	0.7
1984	0.4
1984	0.12
1985	22706.99
1985	16454
1985	3041.43375
1985	3008.94395
1985	1522
1985	1360
1985	1271
1985	1140.6745
1985	998.74352
1985	942.87519
1985	716
1985	618
1985	600
1985	597
1985	503.06218
1985	500
1985	484
1985	462.66182
1985	457
1985	437
1985	365
1985	332
1985	295
1985	263.73242
1985	238.12905
1985	216
1985	202.31964
1985	191
1985	180
1985	175
1985	164
1985	144
1985	140
1985	135
1985	133.13755
1985	128
1985	108
1985	105
1985	100
1985	92
1985	89
1985	87.15742
1985	82
1985	78.57588
1985	55
1985	50
1985	47
1985	44
1985	42.76647
1985	41.21261
1985	28
1985	25
1985	23
1985	14
1985	13
1985	10
1985	8.79
1985	5
1985	4
1985	4
1985	3
1985	2.18953
1985	2
1985	2
1985	2
1985	2
1985	1.4126
1985	1.41
1985	1
1985	0.4
1985	0.24
1986	24194.99
1986	16059
1986	2861.5
1986	2759.76131
1986	1596
1986	1340
1986	1330
1986	1186.93715
1986	992.42213
1986	890
1986	885.66489
1986	674
1986	563.73335
1986	547
1986	547
1986	537
1986	536
1986	528
1986	515.98747
1986	484
1986	392
1986	303
1986	293
1986	251.58406
1986	217.92887
1986	200
1986	198
1986	193
1986	180
1986	180
1986	173
1986	159.05876
1986	158.74093
1986	152
1986	144
1986	116
1986	113
1986	112
1986	105
1986	92
1986	90
1986	86
1986	74.33808
1986	71.97197
1986	70
1986	59.3292
1986	49
1986	45
1986	40
1986	39.37623
1986	38
1986	26
1986	25
1986	16
1986	15
1986	14
1986	14
1986	13
1986	9
1986	5
1986	3.00178
1986	3
1986	3
1986	1.41
1986	1.4
1986	1
1986	1
1986	0.91819
1986	0.4
1986	0.4
1986	0.2
1987	25357.99
1987	16621
1987	3103
1987	2767.60124
1987	1679
1987	1524.5
1987	1317
1987	1268.16165
1987	1042.18097
1987	946.3
1987	898.1664
1987	681.9
1987	657
1987	632
1987	576.48206
1987	565
1987	551
1987	532.303
1987	527
1987	494.3
1987	419.2
1987	307.6
1987	291
1987	247.84067
1987	226.7
1987	221.8
1987	216.5
1987	215.35087
1987	198.1
1987	189
1987	187.2
1987	152.45486
1987	143.3
1987	140
1987	133.98511
1987	132.4
1987	131.5
1987	131.3
1987	130.7
1987	104.8
1987	99.2
1987	92.48999
1987	91.4
1987	79.8
1987	77
1987	76.56292
1987	59.082
1987	47.3
1987	43.2
1987	41.00072
1987	40.2
1987	25.8
1987	25
1987	23.4
1987	21.9
1987	15.9
1987	15.9
1987	13.4
